"lakeid","year4","sample_date","station","towdepth","species_code","species_name","density","individuals_measured","avg_length"
"ME",2015,"2015-08-18",1,20.000,30400,"DIAPTOMID",246867.00,91,1.06
"ME",2015,"2015-08-18",1,20.000,51103,"DAPHNIA MENDOTAE",472.00,2,1.94
"ME",2015,"2015-08-18",1,20.000,51130,"DAPHNIA PULICARIA",2594.00,11,1.55
"ME",2015,"2015-08-18",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",71.00,,
"ME",2015,"2015-08-31",1,20.000,10000,"COPEPOD NAUPLII",156326.00,,
"ME",2015,"2015-08-31",1,20.000,15000,"COPEPODITES",7781.00,11,0.47
"ME",2015,"2015-08-31",1,20.000,20302,"DIACYCLOPS THOMASI",1415.00,,
"ME",2015,"2015-08-31",1,20.000,20601,"MESOCYCLOPS EDAX",17684.00,,
"ME",2015,"2015-08-31",1,20.000,30400,"DIAPTOMID",229183.00,93,0.94
"ME",2015,"2015-08-31",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",28.00,,
"ME",2015,"2015-10-07",1,20.000,10000,"COPEPOD NAUPLII",188157.00,,
"ME",2015,"2015-10-07",1,20.000,15000,"COPEPODITES",8488.00,12,0.52
"ME",2015,"2015-10-07",1,20.000,20302,"DIACYCLOPS THOMASI",16977.00,,
"ME",2015,"2015-10-07",1,20.000,20601,"MESOCYCLOPS EDAX",33953.00,,
"ME",2015,"2015-10-07",1,20.000,20900,"TROPOCYCLOPS",1415.00,,
"ME",2015,"2015-10-07",1,20.000,30400,"DIAPTOMID",236964.00,91,1.15
"ME",2015,"2015-10-07",1,20.000,51103,"DAPHNIA MENDOTAE",2358.00,9,2.25
"ME",2015,"2015-10-07",1,20.000,51130,"DAPHNIA PULICARIA",236.00,1,2.18
"ME",2015,"2015-10-07",1,20.000,53601,"SINOBOSMINA FRYEI",472.00,2,0.26
"ME",2015,"2015-10-07",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",255.00,1,9.35
"ME",2015,"2015-11-02",1,20.000,10000,"COPEPOD NAUPLII",350848.00,,
"ME",2015,"2015-11-02",1,20.000,15000,"COPEPODITES",25465.00,18,0.46
"ME",2015,"2015-11-02",1,20.000,20302,"DIACYCLOPS THOMASI",149959.00,,
"ME",2015,"2015-11-02",1,20.000,20601,"MESOCYCLOPS EDAX",22635.00,,
"ME",2015,"2015-11-02",1,20.000,20900,"TROPOCYCLOPS",5659.00,,
"ME",2015,"2015-11-02",1,20.000,30400,"DIAPTOMID",485246.00,91,0.85
"ME",2015,"2015-11-02",1,20.000,51000,"CHYDORUS",4244.00,9,0.32
"ME",2015,"2015-11-02",1,20.000,51103,"DAPHNIA MENDOTAE",2829.00,6,0.98
"ME",2015,"2015-11-02",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",410.00,2,11.09
"ME",2016,"2016-01-27",1,20.000,10000,"COPEPOD NAUPLII",244745.00,,
"ME",2016,"2016-01-27",1,20.000,15000,"COPEPODITES",19806.00,28,0.48
"ME",2016,"2016-01-27",1,20.000,20302,"DIACYCLOPS THOMASI",256770.00,,
"ME",2016,"2016-01-27",1,20.000,30400,"DIAPTOMID",147837.00,94,1.33
"ME",2016,"2016-01-27",1,20.000,51000,"CHYDORUS",236.00,1,0.30
"ME",2016,"2016-01-27",1,20.000,51103,"DAPHNIA MENDOTAE",2358.00,10,1.57
"ME",2016,"2016-01-27",1,20.000,51130,"DAPHNIA PULICARIA",472.00,2,1.14
"ME",2016,"2016-03-28",1,20.000,10000,"COPEPOD NAUPLII",539005.00,,
"ME",2016,"2016-03-28",1,20.000,15000,"COPEPODITES",90541.00,90,0.55
"ME",2016,"2016-03-28",1,20.000,20302,"DIACYCLOPS THOMASI",393997.00,,
"ME",2016,"2016-03-28",1,20.000,30400,"DIAPTOMID",69321.00,91,1.33
"ME",2016,"2016-03-28",1,20.000,51103,"DAPHNIA MENDOTAE",707.00,3,1.47
"ME",2016,"2016-03-28",1,20.000,51130,"DAPHNIA PULICARIA",1179.00,5,1.55
"ME",2016,"2016-04-12",1,20.000,10000,"COPEPOD NAUPLII",1878736.00,,
"ME",2016,"2016-04-12",1,20.000,15000,"COPEPODITES",123080.00,77,0.55
"ME",2016,"2016-04-12",1,20.000,20302,"DIACYCLOPS THOMASI",623887.00,,
"ME",2016,"2016-04-12",1,20.000,30400,"DIAPTOMID",113177.00,79,1.32
"ME",2016,"2016-04-12",1,20.000,51103,"DAPHNIA MENDOTAE",943.00,2,1.79
"ME",2016,"2016-04-12",1,20.000,51130,"DAPHNIA PULICARIA",5659.00,12,1.48
"ME",2016,"2016-04-25",1,20.000,10000,"COPEPOD NAUPLII",874291.00,,
"ME",2016,"2016-04-25",1,20.000,15000,"COPEPODITES",823362.00,93,0.52
"ME",2016,"2016-04-25",1,20.000,20302,"DIACYCLOPS THOMASI",493734.00,,
"ME",2016,"2016-04-25",1,20.000,20601,"MESOCYCLOPS EDAX",1415.00,,
"ME",2016,"2016-04-25",1,20.000,30400,"DIAPTOMID",42441.00,30,1.34
"ME",2016,"2016-04-25",1,20.000,51103,"DAPHNIA MENDOTAE",3301.00,7,1.29
"ME",2016,"2016-04-25",1,20.000,51130,"DAPHNIA PULICARIA",17920.00,37,1.53
"ME",2016,"2016-05-11",1,20.000,10000,"COPEPOD NAUPLII",393290.00,,
"ME",2016,"2016-05-11",1,20.000,15000,"COPEPODITES",391875.00,94,0.52
"ME",2016,"2016-05-11",1,20.000,20302,"DIACYCLOPS THOMASI",1188357.00,,
"ME",2016,"2016-05-11",1,20.000,20601,"MESOCYCLOPS EDAX",18391.00,,
"ME",2016,"2016-05-11",1,20.000,30400,"DIAPTOMID",100444.00,67,1.21
"ME",2016,"2016-05-11",1,20.000,51000,"CHYDORUS",472.00,1,0.57
"ME",2016,"2016-05-11",1,20.000,51103,"DAPHNIA MENDOTAE",7545.00,16,1.56
"ME",2016,"2016-05-11",1,20.000,51130,"DAPHNIA PULICARIA",419697.00,93,1.86
"ME",2016,"2016-05-23",1,20.000,10000,"COPEPOD NAUPLII",56588.00,,
"ME",2016,"2016-05-23",1,20.000,15000,"COPEPODITES",19806.00,14,0.53
"ME",2016,"2016-05-23",1,20.000,20302,"DIACYCLOPS THOMASI",581446.00,,
"ME",2016,"2016-05-23",1,20.000,20601,"MESOCYCLOPS EDAX",9903.00,,
"ME",2016,"2016-05-23",1,20.000,30400,"DIAPTOMID",101859.00,72,1.12
"ME",2016,"2016-05-23",1,20.000,51103,"DAPHNIA MENDOTAE",943.00,2,1.34
"ME",2016,"2016-05-23",1,20.000,51130,"DAPHNIA PULICARIA",308407.00,91,1.71
"ME",2016,"2016-06-07",1,20.000,10000,"COPEPOD NAUPLII",287186.00,,
"ME",2016,"2016-06-07",1,20.000,15000,"COPEPODITES",18391.00,13,0.45
"ME",2016,"2016-06-07",1,20.000,20302,"DIACYCLOPS THOMASI",230598.00,,
"ME",2016,"2016-06-07",1,20.000,20601,"MESOCYCLOPS EDAX",5659.00,,
"ME",2016,"2016-06-07",1,20.000,30400,"DIAPTOMID",520614.00,95,0.88
"ME",2016,"2016-06-07",1,20.000,51000,"CHYDORUS",472.00,1,0.21
"ME",2016,"2016-06-07",1,20.000,51103,"DAPHNIA MENDOTAE",20278.00,43,1.46
"ME",2016,"2016-06-07",1,20.000,51130,"DAPHNIA PULICARIA",281527.00,94,1.95
"ME",2016,"2016-06-07",1,20.000,51202,"DIAPHANOSOMA BIRGEI",472.00,1,0.62
"ME",2016,"2016-06-07",1,20.000,53601,"SINOBOSMINA FRYEI",15090.00,32,0.33
"ME",2016,"2016-06-20",1,20.000,10000,"COPEPOD NAUPLII",243330.00,,
"ME",2016,"2016-06-20",1,20.000,15000,"COPEPODITES",18391.00,13,0.50
"ME",2016,"2016-06-20",1,20.000,20302,"DIACYCLOPS THOMASI",141471.00,,
"ME",2016,"2016-06-20",1,20.000,20601,"MESOCYCLOPS EDAX",38197.00,,
"ME",2016,"2016-06-20",1,20.000,30400,"DIAPTOMID",471099.00,92,0.94
"ME",2016,"2016-06-20",1,20.000,51103,"DAPHNIA MENDOTAE",21221.00,45,1.50
"ME",2016,"2016-06-20",1,20.000,51130,"DAPHNIA PULICARIA",302276.00,92,1.80
"ME",2016,"2016-06-20",1,20.000,53601,"SINOBOSMINA FRYEI",2358.00,5,0.34
"ME",2016,"2016-07-05",1,20.000,10000,"COPEPOD NAUPLII",142178.00,,
"ME",2016,"2016-07-05",1,20.000,15000,"COPEPODITES",22635.00,32,0.48
"ME",2016,"2016-07-05",1,20.000,20100,"ACANTHOCYCLOPS",707.00,,
"ME",2016,"2016-07-05",1,20.000,20302,"DIACYCLOPS THOMASI",18391.00,,
"ME",2016,"2016-07-05",1,20.000,20601,"MESOCYCLOPS EDAX",39612.00,,
"ME",2016,"2016-07-05",1,20.000,20900,"TROPOCYCLOPS",707.00,,
"ME",2016,"2016-07-05",1,20.000,30400,"DIAPTOMID",217158.00,92,0.93
"ME",2016,"2016-07-05",1,20.000,51103,"DAPHNIA MENDOTAE",1415.00,6,1.92
"ME",2016,"2016-07-05",1,20.000,51130,"DAPHNIA PULICARIA",37018.00,91,1.95
"ME",2016,"2016-07-18",1,20.000,10000,"COPEPOD NAUPLII",153496.00,,
"ME",2016,"2016-07-18",1,20.000,15000,"COPEPODITES",8488.00,12,0.48
"ME",2016,"2016-07-18",1,20.000,20302,"DIACYCLOPS THOMASI",7074.00,,
"ME",2016,"2016-07-18",1,20.000,20601,"MESOCYCLOPS EDAX",15562.00,,
"ME",2016,"2016-07-18",1,20.000,30400,"DIAPTOMID",307700.00,92,0.98
"ME",2016,"2016-07-18",1,20.000,51103,"DAPHNIA MENDOTAE",4244.00,18,1.45
"ME",2016,"2016-07-18",1,20.000,51130,"DAPHNIA PULICARIA",19570.00,78,1.88
"ME",2016,"2016-08-01",1,20.000,10000,"COPEPOD NAUPLII",154203.00,,
"ME",2016,"2016-08-01",1,20.000,15000,"COPEPODITES",12025.00,17,0.48
"ME",2016,"2016-08-01",1,20.000,20302,"DIACYCLOPS THOMASI",4951.00,,
"ME",2016,"2016-08-01",1,20.000,20601,"MESOCYCLOPS EDAX",23343.00,,
"ME",2016,"2016-08-01",1,20.000,30400,"DIAPTOMID",762529.00,92,0.74
"ME",2016,"2016-08-01",1,20.000,51103,"DAPHNIA MENDOTAE",1179.00,5,1.82
"ME",2016,"2016-08-01",1,20.000,51130,"DAPHNIA PULICARIA",2122.00,9,1.39
"ME",2016,"2016-08-01",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",71.00,,
"ME",2016,"2016-08-15",1,20.000,10000,"COPEPOD NAUPLII",87005.00,,
"ME",2016,"2016-08-15",1,20.000,15000,"COPEPODITES",707.00,1,0.52
"ME",2016,"2016-08-15",1,20.000,20302,"DIACYCLOPS THOMASI",2122.00,,
"ME",2016,"2016-08-15",1,20.000,20601,"MESOCYCLOPS EDAX",9196.00,,
"ME",2016,"2016-08-15",1,20.000,30400,"DIAPTOMID",205840.00,90,0.86
"ME",2016,"2016-08-15",1,20.000,51103,"DAPHNIA MENDOTAE",1179.00,4,1.40
"ME",2016,"2016-08-15",1,20.000,51130,"DAPHNIA PULICARIA",2358.00,10,1.63
"ME",2016,"2016-08-15",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",14.00,,
"ME",2016,"2016-08-30",1,20.000,10000,"COPEPOD NAUPLII",147837.00,,
"ME",2016,"2016-08-30",1,20.000,15000,"COPEPODITES",6366.00,9,0.50
"ME",2016,"2016-08-30",1,20.000,20302,"DIACYCLOPS THOMASI",1415.00,,
"ME",2016,"2016-08-30",1,20.000,20601,"MESOCYCLOPS EDAX",41734.00,,
"ME",2016,"2016-08-30",1,20.000,30400,"DIAPTOMID",686135.00,92,0.91
"ME",2016,"2016-08-30",1,20.000,51103,"DAPHNIA MENDOTAE",22635.00,89,1.94
"ME",2016,"2016-08-30",1,20.000,51130,"DAPHNIA PULICARIA",16033.00,67,1.55
"ME",2016,"2016-08-30",1,20.000,51202,"DIAPHANOSOMA BIRGEI",943.00,4,0.69
"ME",2016,"2016-08-30",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",99.00,,
"ME",2016,"2016-10-04",1,20.000,10000,"COPEPOD NAUPLII",87005.00,,
"ME",2016,"2016-10-04",1,20.000,15000,"COPEPODITES",2829.00,4,0.47
"ME",2016,"2016-10-04",1,20.000,20302,"DIACYCLOPS THOMASI",9903.00,,
"ME",2016,"2016-10-04",1,20.000,20601,"MESOCYCLOPS EDAX",3537.00,,
"ME",2016,"2016-10-04",1,20.000,30400,"DIAPTOMID",336701.00,92,0.75
"ME",2016,"2016-10-04",1,20.000,51103,"DAPHNIA MENDOTAE",1179.00,4,1.43
"ME",2016,"2016-10-04",1,20.000,51107,"DAPHNIA RETROCURVA",236.00,1,1.78
"ME",2016,"2016-10-04",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",42.00,,
"ME",2016,"2016-11-09",1,20.000,10000,"COPEPOD NAUPLII",42441.00,,
"ME",2016,"2016-11-09",1,20.000,15000,"COPEPODITES",4951.00,7,0.45
"ME",2016,"2016-11-09",1,20.000,20302,"DIACYCLOPS THOMASI",31831.00,,
"ME",2016,"2016-11-09",1,20.000,20601,"MESOCYCLOPS EDAX",1415.00,,
"ME",2016,"2016-11-09",1,20.000,20900,"TROPOCYCLOPS",707.00,,
"ME",2016,"2016-11-09",1,20.000,30400,"DIAPTOMID",522736.00,91,1.10
"ME",2016,"2016-11-09",1,20.000,51000,"CHYDORUS",472.00,2,0.44
"ME",2016,"2016-11-09",1,20.000,51103,"DAPHNIA MENDOTAE",943.00,4,0.93
"ME",2016,"2016-11-09",1,20.000,53601,"SINOBOSMINA FRYEI",236.00,1,0.42
"ME",2016,"2016-11-09",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",311.00,1,9.98
"ME",2017,"2017-02-06",1,20.000,10000,"COPEPOD NAUPLII",50222.00,,
"ME",2017,"2017-02-06",1,20.000,15000,"COPEPODITES",9196.00,,
"ME",2017,"2017-02-06",1,20.000,20100,"ACANTHOCYCLOPS",171180.00,,
"ME",2017,"2017-02-06",1,20.000,20302,"DIACYCLOPS THOMASI",23343.00,,
"ME",2017,"2017-02-06",1,20.000,20900,"TROPOCYCLOPS",707.00,,
"ME",2017,"2017-02-06",1,20.000,30400,"DIAPTOMID",111055.00,,
"ME",2017,"2017-02-06",1,20.000,51103,"DAPHNIA MENDOTAE",1886.00,7,1.18
"ME",2017,"2017-02-06",1,20.000,51107,"DAPHNIA RETROCURVA",943.00,4,1.18
"ME",2017,"2017-02-06",1,20.000,53601,"SINOBOSMINA FRYEI",236.00,1,0.36
"ME",2017,"2017-04-17",1,20.000,10000,"COPEPOD NAUPLII",2257878.00,,
"ME",2017,"2017-04-17",1,20.000,15000,"COPEPODITES",401778.00,,
"ME",2017,"2017-04-17",1,20.000,20100,"ACANTHOCYCLOPS",21221.00,,
"ME",2017,"2017-04-17",1,20.000,20302,"DIACYCLOPS THOMASI",229183.00,,
"ME",2017,"2017-04-17",1,20.000,20601,"MESOCYCLOPS EDAX",2829.00,,
"ME",2017,"2017-04-17",1,20.000,20900,"TROPOCYCLOPS",14147.00,,
"ME",2017,"2017-04-17",1,20.000,30400,"DIAPTOMID",287186.00,,
"ME",2017,"2017-04-17",1,20.000,51000,"CHYDORUS",3773.00,8,0.26
"ME",2017,"2017-04-17",1,20.000,51103,"DAPHNIA MENDOTAE",9431.00,20,0.89
"ME",2017,"2017-04-17",1,20.000,51105,"DAPHNIA PARVULA",1886.00,4,1.45
"ME",2017,"2017-04-17",1,20.000,53601,"SINOBOSMINA FRYEI",472.00,1,0.38
"ME",2017,"2017-05-03",1,20.000,10000,"COPEPOD NAUPLII",1385002.00,,
"ME",2017,"2017-05-03",1,20.000,15000,"COPEPODITES",1387831.00,,
"ME",2017,"2017-05-03",1,20.000,20100,"ACANTHOCYCLOPS",115299.00,,
"ME",2017,"2017-05-03",1,20.000,20302,"DIACYCLOPS THOMASI",570128.00,,
"ME",2017,"2017-05-03",1,20.000,20601,"MESOCYCLOPS EDAX",17684.00,,
"ME",2017,"2017-05-03",1,20.000,20900,"TROPOCYCLOPS",1415.00,,
"ME",2017,"2017-05-03",1,20.000,30400,"DIAPTOMID",253233.00,,
"ME",2017,"2017-05-03",1,20.000,51000,"CHYDORUS",5423.00,23,0.35
"ME",2017,"2017-05-03",1,20.000,51103,"DAPHNIA MENDOTAE",14619.00,62,1.16
"ME",2017,"2017-05-03",1,20.000,51105,"DAPHNIA PARVULA",2594.00,11,1.82
"ME",2017,"2017-05-03",1,20.000,51107,"DAPHNIA RETROCURVA",4008.00,17,0.98
"ME",2017,"2017-05-03",1,20.000,53601,"SINOBOSMINA FRYEI",1650.00,7,0.36
"ME",2017,"2017-05-15",1,20.000,10000,"COPEPOD NAUPLII",654304.00,,
"ME",2017,"2017-05-15",1,20.000,15000,"COPEPODITES",333872.00,,
"ME",2017,"2017-05-15",1,20.000,20100,"ACANTHOCYCLOPS",272332.00,,
"ME",2017,"2017-05-15",1,20.000,20302,"DIACYCLOPS THOMASI",1292338.00,,
"ME",2017,"2017-05-15",1,20.000,20601,"MESOCYCLOPS EDAX",11318.00,,
"ME",2017,"2017-05-15",1,20.000,20900,"TROPOCYCLOPS",2122.00,,
"ME",2017,"2017-05-15",1,20.000,30400,"DIAPTOMID",364995.00,,
"ME",2017,"2017-05-15",1,20.000,51000,"CHYDORUS",943.00,4,0.47
"ME",2017,"2017-05-15",1,20.000,51103,"DAPHNIA MENDOTAE",3773.00,15,1.21
"ME",2017,"2017-05-15",1,20.000,51105,"DAPHNIA PARVULA",707.00,3,0.89
"ME",2017,"2017-05-15",1,20.000,51107,"DAPHNIA RETROCURVA",8488.00,36,1.06
"ME",2017,"2017-05-15",1,20.000,53601,"SINOBOSMINA FRYEI",472.00,2,0.42
"ME",2017,"2017-05-30",1,20.000,10000,"COPEPOD NAUPLII",5659.00,,
"ME",2017,"2017-05-30",1,20.000,15000,"COPEPODITES",304163.00,,
"ME",2017,"2017-05-30",1,20.000,20100,"ACANTHOCYCLOPS",2829.00,,
"ME",2017,"2017-05-30",1,20.000,20302,"DIACYCLOPS THOMASI",210792.00,,
"ME",2017,"2017-05-30",1,20.000,20601,"MESOCYCLOPS EDAX",25465.00,,
"ME",2017,"2017-05-30",1,20.000,30400,"DIAPTOMID",363581.00,,
"ME",2017,"2017-05-30",1,20.000,51103,"DAPHNIA MENDOTAE",313123.00,101,1.03
"ME",2017,"2017-05-30",1,20.000,51105,"DAPHNIA PARVULA",2829.00,6,1.81
"ME",2017,"2017-05-30",1,20.000,51107,"DAPHNIA RETROCURVA",14619.00,31,0.90
"ME",2017,"2017-05-30",1,20.000,51130,"DAPHNIA PULICARIA",943.00,2,1.53
"ME",2017,"2017-05-30",1,20.000,53601,"SINOBOSMINA FRYEI",1415.00,3,0.34
"ME",2017,"2017-06-12",1,20.000,10000,"COPEPOD NAUPLII",926635.00,,
"ME",2017,"2017-06-12",1,20.000,15000,"COPEPODITES",62248.00,,
"ME",2017,"2017-06-12",1,20.000,20100,"ACANTHOCYCLOPS",435731.00,,
"ME",2017,"2017-06-12",1,20.000,20302,"DIACYCLOPS THOMASI",22636.00,,
"ME",2017,"2017-06-12",1,20.000,20601,"MESOCYCLOPS EDAX",31124.00,,
"ME",2017,"2017-06-12",1,20.000,20900,"TROPOCYCLOPS",12733.00,,
"ME",2017,"2017-06-12",1,20.000,30400,"DIAPTOMID",1276068.00,,
"ME",2017,"2017-06-12",1,20.000,51000,"CHYDORUS",1886.00,4,0.38
"ME",2017,"2017-06-12",1,20.000,51103,"DAPHNIA MENDOTAE",107990.00,182,1.93
"ME",2017,"2017-06-12",1,20.000,51105,"DAPHNIA PARVULA",1886.00,4,0.89
"ME",2017,"2017-06-12",1,20.000,51107,"DAPHNIA RETROCURVA",207490.00,180,1.29
"ME",2017,"2017-06-12",1,20.000,51202,"DIAPHANOSOMA BIRGEI",7546.00,16,0.45
"ME",2017,"2017-06-12",1,20.000,53601,"SINOBOSMINA FRYEI",944.00,2,0.19
"ME",2017,"2017-06-26",1,20.000,10000,"COPEPOD NAUPLII",170473.00,,
"ME",2017,"2017-06-26",1,20.000,15000,"COPEPODITES",43856.00,,
"ME",2017,"2017-06-26",1,20.000,20100,"ACANTHOCYCLOPS",22635.00,,
"ME",2017,"2017-06-26",1,20.000,20302,"DIACYCLOPS THOMASI",116714.00,,
"ME",2017,"2017-06-26",1,20.000,20601,"MESOCYCLOPS EDAX",3537.00,,
"ME",2017,"2017-06-26",1,20.000,20900,"TROPOCYCLOPS",707.00,,
"ME",2017,"2017-06-26",1,20.000,30400,"DIAPTOMID",234842.00,,
"ME",2017,"2017-06-26",1,20.000,51000,"CHYDORUS",472.00,2,0.15
"ME",2017,"2017-06-26",1,20.000,51103,"DAPHNIA MENDOTAE",46685.00,90,1.74
"ME",2017,"2017-06-26",1,20.000,51105,"DAPHNIA PARVULA",9196.00,39,1.13
"ME",2017,"2017-06-26",1,20.000,51107,"DAPHNIA RETROCURVA",28294.00,89,1.09
"ME",2017,"2017-06-26",1,20.000,51130,"DAPHNIA PULICARIA",6602.00,28,1.03
"ME",2017,"2017-06-26",1,20.000,51202,"DIAPHANOSOMA BIRGEI",472.00,2,0.44
"ME",2017,"2017-06-26",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",467.00,33,1.91
"ME",2017,"2017-07-10",1,20.000,10000,"COPEPOD NAUPLII",215036.00,,
"ME",2017,"2017-07-10",1,20.000,15000,"COPEPODITES",19099.00,,
"ME",2017,"2017-07-10",1,20.000,20100,"ACANTHOCYCLOPS",707.00,,
"ME",2017,"2017-07-10",1,20.000,20302,"DIACYCLOPS THOMASI",2829.00,,
"ME",2017,"2017-07-10",1,20.000,20601,"MESOCYCLOPS EDAX",44563.00,,
"ME",2017,"2017-07-10",1,20.000,20900,"TROPOCYCLOPS",7074.00,,
"ME",2017,"2017-07-10",1,20.000,30400,"DIAPTOMID",263136.00,,
"ME",2017,"2017-07-10",1,20.000,51103,"DAPHNIA MENDOTAE",9196.00,39,0.85
"ME",2017,"2017-07-10",1,20.000,51105,"DAPHNIA PARVULA",236.00,1,0.87
"ME",2017,"2017-07-10",1,20.000,51107,"DAPHNIA RETROCURVA",943.00,4,0.75
"ME",2017,"2017-07-10",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",198.00,14,2.24
"ME",2017,"2017-07-24",1,20.000,10000,"COPEPOD NAUPLII",324676.00,,
"ME",2017,"2017-07-24",1,20.000,15000,"COPEPODITES",45978.00,,
"ME",2017,"2017-07-24",1,20.000,20601,"MESOCYCLOPS EDAX",32538.00,,
"ME",2017,"2017-07-24",1,20.000,20900,"TROPOCYCLOPS",2122.00,,
"ME",2017,"2017-07-24",1,20.000,30400,"DIAPTOMID",245452.00,,
"ME",2017,"2017-07-24",1,20.000,51000,"CHYDORUS",236.00,1,0.22
"ME",2017,"2017-07-24",1,20.000,51103,"DAPHNIA MENDOTAE",3301.00,14,1.11
"ME",2017,"2017-07-24",1,20.000,51107,"DAPHNIA RETROCURVA",943.00,4,0.57
"ME",2017,"2017-07-24",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",127.00,9,1.98
"ME",2017,"2017-08-07",1,20.000,10000,"COPEPOD NAUPLII",116006.00,,
"ME",2017,"2017-08-07",1,20.000,15000,"COPEPODITES",30416.00,,
"ME",2017,"2017-08-07",1,20.000,20302,"DIACYCLOPS THOMASI",1415.00,,
"ME",2017,"2017-08-07",1,20.000,20601,"MESOCYCLOPS EDAX",41027.00,,
"ME",2017,"2017-08-07",1,20.000,20900,"TROPOCYCLOPS",10610.00,,
"ME",2017,"2017-08-07",1,20.000,30400,"DIAPTOMID",158448.00,,
"ME",2017,"2017-08-07",1,20.000,51000,"CHYDORUS",236.00,1,0.35
"ME",2017,"2017-08-07",1,20.000,51103,"DAPHNIA MENDOTAE",3301.00,14,1.09
"ME",2017,"2017-08-07",1,20.000,51105,"DAPHNIA PARVULA",3301.00,14,1.21
"ME",2017,"2017-08-07",1,20.000,51107,"DAPHNIA RETROCURVA",6366.00,27,0.86
"ME",2017,"2017-08-07",1,20.000,51130,"DAPHNIA PULICARIA",707.00,3,1.31
"ME",2017,"2017-08-07",1,20.000,51202,"DIAPHANOSOMA BIRGEI",472.00,2,0.42
"ME",2017,"2017-08-07",1,20.000,53601,"SINOBOSMINA FRYEI",1179.00,5,0.25
"ME",2017,"2017-08-07",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",42.00,2,1.58
"ME",2017,"2017-08-23",1,20.000,10000,"COPEPOD NAUPLII",133690.00,,
"ME",2017,"2017-08-23",1,20.000,15000,"COPEPODITES",32538.00,,
"ME",2017,"2017-08-23",1,20.000,20100,"ACANTHOCYCLOPS",7781.00,1,0.36
"ME",2017,"2017-08-23",1,20.000,20302,"DIACYCLOPS THOMASI",707.00,,
"ME",2017,"2017-08-23",1,20.000,20601,"MESOCYCLOPS EDAX",4951.00,,
"ME",2017,"2017-08-23",1,20.000,20900,"TROPOCYCLOPS",2829.00,,
"ME",2017,"2017-08-23",1,20.000,30400,"DIAPTOMID",58710.00,,
"ME",2017,"2017-08-23",1,20.000,51000,"CHYDORUS",943.00,4,0.16
"ME",2017,"2017-08-23",1,20.000,51103,"DAPHNIA MENDOTAE",472.00,,
"ME",2017,"2017-08-23",1,20.000,51107,"DAPHNIA RETROCURVA",236.00,1,0.80
"ME",2017,"2017-08-23",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",71.00,5,1.71
"ME",2017,"2017-09-06",1,20.000,10000,"COPEPOD NAUPLII",91249.00,,
"ME",2017,"2017-09-06",1,20.000,15000,"COPEPODITES",19806.00,,
"ME",2017,"2017-09-06",1,20.000,20302,"DIACYCLOPS THOMASI",707.00,,
"ME",2017,"2017-09-06",1,20.000,20601,"MESOCYCLOPS EDAX",9196.00,,
"ME",2017,"2017-09-06",1,20.000,20900,"TROPOCYCLOPS",4244.00,,
"ME",2017,"2017-09-06",1,20.000,30400,"DIAPTOMID",89834.00,,
"ME",2017,"2017-09-06",1,20.000,51103,"DAPHNIA MENDOTAE",236.00,1,1.48
"ME",2017,"2017-09-06",1,20.000,51107,"DAPHNIA RETROCURVA",472.00,2,0.94
"ME",2017,"2017-09-06",1,20.000,53601,"SINOBOSMINA FRYEI",943.00,4,0.18
"ME",2017,"2017-10-04",1,20.000,10000,"COPEPOD NAUPLII",128031.00,,
"ME",2017,"2017-10-04",1,20.000,15000,"COPEPODITES",93371.00,,
"ME",2017,"2017-10-04",1,20.000,20100,"ACANTHOCYCLOPS",26172.00,,
"ME",2017,"2017-10-04",1,20.000,20302,"DIACYCLOPS THOMASI",1415.00,,
"ME",2017,"2017-10-04",1,20.000,20601,"MESOCYCLOPS EDAX",20513.00,,
"ME",2017,"2017-10-04",1,20.000,20900,"TROPOCYCLOPS",707.00,,
"ME",2017,"2017-10-04",1,20.000,30400,"DIAPTOMID",90541.00,,
"ME",2017,"2017-10-04",1,20.000,51103,"DAPHNIA MENDOTAE",236.00,1,2.26
"ME",2017,"2017-10-04",1,20.000,51107,"DAPHNIA RETROCURVA",943.00,4,0.95
"ME",2017,"2017-10-04",1,20.000,53701,"BYTHOTREPHES LONGIMANUS ",71.00,5,1.77
"ME",2017,"2017-11-02",1,20.000,10000,"COPEPOD NAUPLII",37490.00,,
"ME",2017,"2017-11-02",1,20.000,15000,"COPEPODITES",13440.00,,
"ME",2017,"2017-11-02",1,20.000,20302,"DIACYCLOPS THOMASI",10610.00,,
"ME",2017,"2017-11-02",1,20.000,30400,"DIAPTOMID",70736.00,,
"ME",2017,"2017-11-02",1,20.000,51107,"DAPHNIA RETROCURVA",2829.00,12,0.55
